SerieID, Heuristic, Serie, t,    d,    ans,  av_time, min,  med,  max,  ends  
38, RangeList with RMQBucket, 73125 , 29    , 1.3   , 50    , 0.0   , 0.01  , 0.01  , 0.01  , 14
38, RangeList with RMQBucket, 73125 , 31    , 1.5   , 0     , 0.0   , 0.00  , 0.00  , 0.00  , 0


1183.75
39, RangeList with RMQBucket, 73125 , 3     , 0.1   , 99    , 0.0   , 0.01  , 0.01  , 0.04  , 50
39, RangeList with RMQBucket, 73125 , 5     , 0.1   , 106   , 0.0   , 0.01  , 0.01  , 0.02  , 44
39, RangeList with RMQBucket, 73125 , 7     , 0.2   , 70    , 0.0   , 0.01  , 0.01  , 0.02  , 29
39, RangeList with RMQBucket, 73125 , 9     , 0.2   , 66    , 0.0   , 0.01  , 0.01  , 0.01  , 19
39, RangeList with RMQBucket, 73125 , 11    , 0.2   , 58    , 0.0   , 0.01  , 0.01  , 0.01  , 9
39, RangeList with RMQBucket, 73125 , 13    , 0.3   , 33    , 0.0   , 0.00  , 0.00  , 0.01  , 4
39, RangeList with RMQBucket, 73125 , 15    , 0.4   , 11    , 0.0   , 0.00  , 0.00  , 0.01  , 1
39, RangeList with RMQBucket, 73125 , 17    , 0.4   , 0     , 0.0   , 0.00  , 0.00  , 0.00  , 0
39, RangeList with RMQBucket, 73125 , 19    , 0.5   , 0     , 0.0   , 0.00  , 0.00  , 0.00  , 0
39, RangeList with RMQBucket, 73125 , 21    , 0.6   , 0     , 0.0   , 0.00  , 0.00  , 0.00  , 0
39, RangeList with RMQBucket, 73125 , 23    , 0.7   , 0     , 0.0   , 0.00  , 0.00  , 0.00  , 0
39, RangeList with RMQBucket, 73125 , 25    , 0.9   , 0     , 0.0   , 0.00  , 0.00  , 0.00  , 0
39, RangeList with RMQBucket, 73125 , 27    , 1.1   , 0     , 0.0   , 0.00  , 0.00  , 0.00  , 0
39, RangeList with RMQBucket, 73125 , 29    , 1.3   , 0     , 0.0   , 0.00  , 0.00  , 0.00  , 0
39, RangeList with RMQBucket, 73125 , 31    , 1.5   , 0     , 0.0   , 0.00  , 0.00  , 0.00  , 0


1284.46
40, RangeList with RMQBucket, 73125 , 3     , 0.1   , 3302  , 0.8   , 0.75  , 0.75  , 1.06  , 2701
40, RangeList with RMQBucket, 73125 , 5     , 0.1   , 4476  , 1.0   , 1.00  , 1.00  , 1.11  , 3109
40, RangeList with RMQBucket, 73125 , 7     , 0.2   , 4504  , 1.0   , 0.98  , 0.99  , 1.03  , 2744
40, RangeList with RMQBucket, 73125 , 9     , 0.2   , 4069  , 0.9   , 0.88  , 0.88  , 0.93  , 2260
40, RangeList with RMQBucket, 73125 , 11    , 0.2   , 3511  , 0.7   , 0.64  , 0.64  , 0.69  , 1768
40, RangeList with RMQBucket, 73125 , 13    , 0.3   , 2818  , 0.5   , 0.53  , 0.53  , 0.56  , 1329
40, RangeList with RMQBucket, 73125 , 15    , 0.4   , 2233  , 0.4   , 0.38  , 0.38  , 0.41  , 943
40, RangeList with RMQBucket, 73125 , 17    , 0.4   , 1704  , 0.3   , 0.30  , 0.30  , 0.32  , 703
40, RangeList with RMQBucket, 73125 , 19    , 0.5   , 1249  , 0.2   , 0.21  , 0.21  , 0.22  , 488
40, RangeList with RMQBucket, 73125 , 21    , 0.6   , 886   , 0.2   , 0.15  , 0.15  , 0.16  , 349
40, RangeList with RMQBucket, 73125 , 23    , 0.7   , 585   , 0.1   , 0.09  , 0.09  , 0.10  , 241
40, RangeList with RMQBucket, 73125 , 25    , 0.9   , 394   , 0.1   , 0.06  , 0.06  , 0.07  , 164
40, RangeList with RMQBucket, 73125 , 27    , 1.1   , 250   , 0.0   , 0.04  , 0.04  , 0.05  , 102
40, RangeList with RMQBucket, 73125 , 29    , 1.3   , 176   , 0.0   , 0.03  , 0.03  , 0.03  , 68
40, RangeList with RMQBucket, 73125 , 31    , 1.5   , 66    , 0.0   , 0.01  , 0.01  , 0.02  , 30


1249.50
41, RangeList with RMQBucket, 73125 , 3     , 0.1   , 1130  , 0.3   , 0.25  , 0.25  , 0.46  , 915
41, RangeList with RMQBucket, 73125 , 5     , 0.1   , 1642  , 0.3   , 0.33  , 0.34  , 0.42  , 1085
41, RangeList with RMQBucket, 73125 , 7     , 0.2   , 1721  , 0.4   , 0.33  , 0.34  , 0.40  , 992
41, RangeList with RMQBucket, 73125 , 9     , 0.2   , 1577  , 0.3   , 0.30  , 0.32  , 0.34  , 805
41, RangeList with RMQBucket, 73125 , 11    , 0.2   , 1388  , 0.2   , 0.22  , 0.22  , 0.24  , 629
41, RangeList with RMQBucket, 73125 , 13    , 0.3   , 1229  , 0.2   , 0.20  , 0.20  , 0.22  , 510
41, RangeList with RMQBucket, 73125 , 15    , 0.4   , 1055  , 0.2   , 0.16  , 0.16  , 0.18  , 383
41, RangeList with RMQBucket, 73125 , 17    , 0.4   , 787   , 0.1   , 0.12  , 0.12  , 0.14  , 302
41, RangeList with RMQBucket, 73125 , 19    , 0.5   , 587   , 0.1   , 0.09  , 0.09  , 0.10  , 216
41, RangeList with RMQBucket, 73125 , 21    , 0.6   , 423   , 0.1   , 0.07  , 0.07  , 0.08  , 162
41, RangeList with RMQBucket, 73125 , 23    , 0.7   , 242   , 0.0   , 0.04  , 0.04  , 0.05  , 103
41, RangeList with RMQBucket, 73125 , 25    , 0.9   , 136   , 0.0   , 0.02  , 0.02  , 0.03  , 58
41, RangeList with RMQBucket, 73125 , 27    , 1.1   , 57    , 0.0   , 0.01  , 0.01  , 0.01  , 14
41, RangeList with RMQBucket, 73125 , 29    , 1.3   , 24    , 0.0   , 0.00  , 0.00  , 0.01  , 4
41, RangeList with RMQBucket, 73125 , 31    , 1.5   , 0     , 0.0   , 0.00  , 0.00  , 0.00  , 0


825.33
42, RangeList with RMQBucket, 73125 , 3     , 0.1   , 2663  , 0.7   , 0.60  , 0.61  , 0.97  , 2062
42, RangeList with RMQBucket, 73125 , 5     , 0.1   , 3454  , 0.7   , 0.67  , 0.67  , 0.75  , 2249
42, RangeList with RMQBucket, 73125 , 7     , 0.2   , 3551  , 0.7   , 0.70  , 0.70  , 0.76  , 2010
42, RangeList with RMQBucket, 73125 , 9     , 0.2   , 3271  , 0.6   , 0.60  , 0.61  , 0.64  , 1682
42, RangeList with RMQBucket, 73125 , 11    , 0.2   , 2853  , 0.5   , 0.53  , 0.53  , 0.57  , 1335
42, RangeList with RMQBucket, 73125 , 13    , 0.3   , 2354  , 0.4   , 0.42  , 0.42  , 0.45  , 1008
42, RangeList with RMQBucket, 73125 , 15    , 0.4   , 1955  , 0.3   , 0.34  , 0.34  , 0.36  , 758
42, RangeList with RMQBucket, 73125 , 17    , 0.4   , 1588  , 0.3   , 0.27  , 0.27  , 0.29  , 565
42, RangeList with RMQBucket, 73125 , 19    , 0.5   , 1193  , 0.2   , 0.18  , 0.18  , 0.21  , 394
42, RangeList with RMQBucket, 73125 , 21    , 0.6   , 872   , 0.1   , 0.13  , 0.13  , 0.14  , 256
42, RangeList with RMQBucket, 73125 , 23    , 0.7   , 629   , 0.1   , 0.09  , 0.09  , 0.10  , 173
42, RangeList with RMQBucket, 73125 , 25    , 0.9   , 351   , 0.1   , 0.05  , 0.05  , 0.06  , 91
42, RangeList with RMQBucket, 73125 , 27    , 1.1   , 143   , 0.0   , 0.02  , 0.02  , 0.03  , 45
42, RangeList with RMQBucket, 73125 , 29    , 1.3   , 68    , 0.0   , 0.01  , 0.01  , 0.02  , 27
42, RangeList with RMQBucket, 73125 , 31    , 1.5   , 15    , 0.0   , 0.00  , 0.00  , 0.01  , 2


1002.55
43, RangeList with RMQBucket, 73125 , 3     , 0.1   , 318   , 0.1   , 0.06  , 0.06  , 0.12  , 206
43, RangeList with RMQBucket, 73125 , 5     , 0.1   , 452   , 0.1   , 0.07  , 0.07  , 0.09  , 231
43, RangeList with RMQBucket, 73125 , 7     , 0.2   , 469   , 0.1   , 0.07  , 0.07  , 0.09  , 217
43, RangeList with RMQBucket, 73125 , 9     , 0.2   , 421   , 0.1   , 0.06  , 0.06  , 0.08  , 169
43, RangeList with RMQBucket, 73125 , 11    , 0.2   , 385   , 0.1   , 0.06  , 0.06  , 0.07  , 142
43, RangeList with RMQBucket, 73125 , 13    , 0.3   , 298   , 0.0   , 0.04  , 0.04  , 0.05  , 101
43, RangeList with RMQBucket, 73125 , 15    , 0.4   , 247   , 0.0   , 0.03  , 0.03  , 0.05  , 74
43, RangeList with RMQBucket, 73125 , 17    , 0.4   , 130   , 0.0   , 0.02  , 0.02  , 0.03  , 32
43, RangeList with RMQBucket, 73125 , 19    , 0.5   , 60    , 0.0   , 0.01  , 0.01  , 0.02  , 13
43, RangeList with RMQBucket, 73125 , 21    , 0.6   , 10    , 0.0   , 0.00  , 0.00  , 0.01  , 5
43, RangeList with RMQBucket, 73125 , 23    , 0.7   , 0     , 0.0   , 0.00  , 0.00  , 0.00  , 0
43, RangeList with RMQBucket, 73125 , 25    , 0.9   , 0     , 0.0   , 0.00  , 0.00  , 0.00  , 0
43, RangeList with RMQBucket, 73125 , 27    , 1.1   , 0     , 0.0   , 0.00  , 0.00  , 0.00  , 0
43, RangeList with RMQBucket, 73125 , 29    , 1.3   , 0     , 0.0   , 0.00  , 0.00  , 0.00  , 0
43, RangeList with RMQBucket, 73125 , 31    , 1.5   , 0     , 0.0   , 0.00  , 0.00  , 0.00  , 0


620.19
44, RangeList with RMQBucket, 73125 , 3     , 0.1   , 194   , 0.0   , 0.03  , 0.03  , 0.07  , 118
44, RangeList with RMQBucket, 73125 , 5     , 0.1   , 234   , 0.0   , 0.04  , 0.04  , 0.05  , 127
44, RangeList with RMQBucket, 73125 , 7     , 0.2   , 250   , 0.0   , 0.03  , 0.03  , 0.05  , 109
44, RangeList with RMQBucket, 73125 , 9     , 0.2   , 207   , 0.0   , 0.03  , 0.03  , 0.04  , 76
44, RangeList with RMQBucket, 73125 , 11    , 0.2   , 188   , 0.0   , 0.02  , 0.02  , 0.04  , 51
44, RangeList with RMQBucket, 73125 , 13    , 0.3   , 172   , 0.0   , 0.02  , 0.02  , 0.05  , 39
44, RangeList with RMQBucket, 73125 , 15    , 0.4   , 160   , 0.0   , 0.02  , 0.02  , 0.03  , 33
44, RangeList with RMQBucket, 73125 , 17    , 0.4   , 97    , 0.0   , 0.01  , 0.01  , 0.02  , 23
44, RangeList with RMQBucket, 73125 , 19    , 0.5   , 50    , 0.0   , 0.01  , 0.01  , 0.01  , 13
44, RangeList with RMQBucket, 73125 , 21    , 0.6   , 17    , 0.0   , 0.00  , 0.00  , 0.01  , 6
44, RangeList with RMQBucket, 73125 , 23    , 0.7   , 17    , 0.0   , 0.00  , 0.00  , 0.01  , 6
44, RangeList with RMQBucket, 73125 , 25    , 0.9   , 16    , 0.0   , 0.00  , 0.00  , 0.01  , 5
44, RangeList with RMQBucket, 73125 , 27    , 1.1   , 6     , 0.0   , 0.00  , 0.00  , 0.01  , 1
44, RangeList with RMQBucket, 73125 , 29    , 1.3   , 0     , 0.0   , 0.00  , 0.00  , 0.00  , 0
44, RangeList with RMQBucket, 73125 , 31    , 1.5   , 0     , 0.0   , 0.00  , 0.00  , 0.00  , 0


1814.98
45, RangeList with RMQBucket, 229875, 3     , 0.1   , 1236  , 0.3   , 0.24  , 0.24  , 0.44  , 815
45, RangeList with RMQBucket, 229875, 5     , 0.1   , 1642  , 0.3   , 0.26  , 0.26  , 0.33  , 874
45, RangeList with RMQBucket, 229875, 7     , 0.2   , 1691  , 0.3   , 0.26  , 0.26  , 0.30  , 740
45, RangeList with RMQBucket, 229875, 9     , 0.2   , 1619  , 0.3   , 0.25  , 0.25  , 0.27  , 608
45, RangeList with RMQBucket, 229875, 11    , 0.2   , 1326  , 0.2   , 0.19  , 0.19  , 0.21  , 446
45, RangeList with RMQBucket, 229875, 13    , 0.3   , 1094  , 0.2   , 0.16  , 0.16  , 0.18  , 350
45, RangeList with RMQBucket, 229875, 15    , 0.4   , 777   , 0.1   , 0.11  , 0.11  , 0.13  , 235
45, RangeList with RMQBucket, 229875, 17    , 0.4   , 500   , 0.1   , 0.07  , 0.07  , 0.08  , 150
45, RangeList with RMQBucket, 229875, 19    , 0.5   , 311   , 0.0   , 0.04  , 0.05  , 0.06  , 91
45, RangeList with RMQBucket, 229875, 21    , 0.6   , 108   , 0.0   , 0.02  , 0.02  , 0.02  , 39
45, RangeList with RMQBucket, 229875, 23    , 0.7   , 63    , 0.0   , 0.01  , 0.01  , 0.02  , 16
45, RangeList with RMQBucket, 229875, 25    , 0.9   , 47    , 0.0   , 0.01  , 0.01  , 0.01  , 10
45, RangeList with RMQBucket, 229875, 27    , 1.1   , 27    , 0.0   , 0.00  , 0.00  , 0.01  , 9
45, RangeList with RMQBucket, 229875, 29    , 1.3   , 2     , 0.0   , 0.00  , 0.00  , 0.01  , 3
45, RangeList with RMQBucket, 229875, 31    , 1.5   , 0     , 0.0   , 0.00  , 0.00  , 0.00  , 0


3299.88
46, RangeList with RMQBucket, 223500, 3     , 0.1   , 6321  , 1.7   , 1.63  , 1.65  , 2.08  , 4767
46, RangeList with RMQBucket, 223500, 5     , 0.1   , 8716  , 2.2   , 2.20  , 2.22  , 2.29  , 5425
46, RangeList with RMQBucket, 223500, 7     , 0.2   , 9102  , 2.3   , 2.24  , 2.26  , 2.34  , 4955
46, RangeList with RMQBucket, 223500, 9     , 0.2   , 8468  , 2.0   , 2.01  , 2.04  , 2.08  , 4059
46, RangeList with RMQBucket, 223500, 11    , 0.2   , 7442  , 1.4   , 1.40  , 1.42  , 1.50  , 3215
46, RangeList with RMQBucket, 223500, 13    , 0.3   , 6183  , 1.2   , 1.14  , 1.15  , 1.23  , 2461
46, RangeList with RMQBucket, 223500, 15    , 0.4   , 4899  , 0.8   , 0.82  , 0.83  , 0.90  , 1758
46, RangeList with RMQBucket, 223500, 17    , 0.4   , 3951  , 0.6   , 0.60  , 0.61  , 0.65  , 1245
46, RangeList with RMQBucket, 223500, 19    , 0.5   , 2938  , 0.4   , 0.44  , 0.44  , 0.47  , 844
46, RangeList with RMQBucket, 223500, 21    , 0.6   , 2136  , 0.3   , 0.29  , 0.29  , 0.31  , 563
46, RangeList with RMQBucket, 223500, 23    , 0.7   , 1509  , 0.2   , 0.20  , 0.20  , 0.21  , 358
46, RangeList with RMQBucket, 223500, 25    , 0.9   , 1018  , 0.1   , 0.13  , 0.13  , 0.14  , 225
46, RangeList with RMQBucket, 223500, 27    , 1.1   , 601   , 0.1   , 0.07  , 0.07  , 0.08  , 122
46, RangeList with RMQBucket, 223500, 29    , 1.3   , 436   , 0.0   , 0.05  , 0.05  , 0.05  , 61
46, RangeList with RMQBucket, 223500, 31    , 1.5   , 250   , 0.0   , 0.03  , 0.03  , 0.04  , 41


2211.07
47, RangeList with RMQBucket, 229875, 3     , 0.1   , 994   , 0.2   , 0.18  , 0.18  , 0.37  , 660
47, RangeList with RMQBucket, 229875, 5     , 0.1   , 1280  , 0.3   , 0.24  , 0.24  , 0.31  , 697
47, RangeList with RMQBucket, 229875, 7     , 0.2   , 1301  , 0.2   , 0.21  , 0.21  , 0.25  , 596
47, RangeList with RMQBucket, 229875, 9     , 0.2   , 1153  , 0.2   , 0.19  , 0.19  , 0.21  , 479
47, RangeList with RMQBucket, 229875, 11    , 0.2   , 953   , 0.1   , 0.14  , 0.14  , 0.17  , 349
47, RangeList with RMQBucket, 229875, 13    , 0.3   , 715   , 0.1   , 0.10  , 0.10  , 0.12  , 260
47, RangeList with RMQBucket, 229875, 15    , 0.4   , 438   , 0.1   , 0.07  , 0.07  , 0.08  , 153
47, RangeList with RMQBucket, 229875, 17    , 0.4   , 301   , 0.0   , 0.04  , 0.04  , 0.05  , 84
47, RangeList with RMQBucket, 229875, 19    , 0.5   , 186   , 0.0   , 0.03  , 0.03  , 0.03  , 48
47, RangeList with RMQBucket, 229875, 21    , 0.6   , 82    , 0.0   , 0.01  , 0.01  , 0.02  , 17
47, RangeList with RMQBucket, 229875, 23    , 0.7   , 31    , 0.0   , 0.01  , 0.01  , 0.01  , 3
47, RangeList with RMQBucket, 229875, 25    , 0.9   , 25    , 0.0   , 0.00  , 0.00  , 0.01  , 1
47, RangeList with RMQBucket, 229875, 27    , 1.1   , 0     , 0.0   , 0.00  , 0.00  , 0.00  , 0
47, RangeList with RMQBucket, 229875, 29    , 1.3   , 0     , 0.0   , 0.00  , 0.00  , 0.00  , 0
47, RangeList with RMQBucket, 229875, 31    , 1.5   , 0     , 0.0   , 0.00  , 0.00  , 0.00  , 0


4616.87
48, RangeList with RMQBucket, 229875, 3     , 0.1   , 3666  , 0.9   , 0.77  , 0.78  , 1.21  , 2678
48, RangeList with RMQBucket, 229875, 5     , 0.1   , 4794  , 1.1   , 1.04  , 1.05  , 1.17  , 2907
48, RangeList with RMQBucket, 229875, 7     , 0.2   , 4715  , 1.0   , 1.02  , 1.03  , 1.10  , 2472
48, RangeList with RMQBucket, 229875, 9     , 0.2   , 4462  , 0.8   , 0.80  , 0.81  , 0.88  , 2019
48, RangeList with RMQBucket, 229875, 11    , 0.2   , 3845  , 0.7   , 0.66  , 0.67  , 0.73  , 1581
48, RangeList with RMQBucket, 229875, 13    , 0.3   , 3105  , 0.6   , 0.55  , 0.55  , 0.59  , 1186
48, RangeList with RMQBucket, 229875, 15    , 0.4   , 2383  , 0.4   , 0.38  , 0.39  , 0.42  , 848
48, RangeList with RMQBucket, 229875, 17    , 0.4   , 1862  , 0.3   , 0.29  , 0.29  , 0.31  , 602
48, RangeList with RMQBucket, 229875, 19    , 0.5   , 1307  , 0.2   , 0.20  , 0.20  , 0.21  , 412
48, RangeList with RMQBucket, 229875, 21    , 0.6   , 907   , 0.1   , 0.14  , 0.14  , 0.15  , 291
48, RangeList with RMQBucket, 229875, 23    , 0.7   , 565   , 0.1   , 0.09  , 0.09  , 0.10  , 192
48, RangeList with RMQBucket, 229875, 25    , 0.9   , 365   , 0.1   , 0.05  , 0.05  , 0.08  , 117
48, RangeList with RMQBucket, 229875, 27    , 1.1   , 219   , 0.0   , 0.03  , 0.03  , 0.04  , 67
48, RangeList with RMQBucket, 229875, 29    , 1.3   , 146   , 0.0   , 0.02  , 0.02  , 0.03  , 36
48, RangeList with RMQBucket, 229875, 31    , 1.5   , 42    , 0.0   , 0.01  , 0.01  , 0.01  , 13


4254.53
49, RangeList with RMQBucket, 229875, 3     , 0.1   , 1886  , 0.5   , 0.39  , 0.39  , 0.73  , 1396
49, RangeList with RMQBucket, 229875, 5     , 0.1   , 2723  , 0.6   , 0.59  , 0.59  , 0.73  , 1655
49, RangeList with RMQBucket, 229875, 7     , 0.2   , 2826  , 0.6   , 0.54  , 0.54  , 0.63  , 1486
49, RangeList with RMQBucket, 229875, 9     , 0.2   , 2714  , 0.5   , 0.48  , 0.49  , 0.54  , 1233
49, RangeList with RMQBucket, 229875, 11    , 0.2   , 2442  , 0.4   , 0.41  , 0.42  , 0.46  , 968
49, RangeList with RMQBucket, 229875, 13    , 0.3   , 2075  , 0.4   , 0.35  , 0.35  , 0.39  , 754
49, RangeList with RMQBucket, 229875, 15    , 0.4   , 1643  , 0.2   , 0.23  , 0.23  , 0.26  , 540
49, RangeList with RMQBucket, 229875, 17    , 0.4   , 1205  , 0.2   , 0.16  , 0.16  , 0.18  , 356
49, RangeList with RMQBucket, 229875, 19    , 0.5   , 817   , 0.1   , 0.11  , 0.11  , 0.12  , 218
49, RangeList with RMQBucket, 229875, 21    , 0.6   , 486   , 0.1   , 0.07  , 0.07  , 0.08  , 127
49, RangeList with RMQBucket, 229875, 23    , 0.7   , 291   , 0.0   , 0.04  , 0.04  , 0.05  , 77
49, RangeList with RMQBucket, 229875, 25    , 0.9   , 184   , 0.0   , 0.02  , 0.02  , 0.03  , 47
49, RangeList with RMQBucket, 229875, 27    , 1.1   , 119   , 0.0   , 0.02  , 0.02  , 0.02  , 31
49, RangeList with RMQBucket, 229875, 29    , 1.3   , 34    , 0.0   , 0.01  , 0.01  , 0.01  , 10
49, RangeList with RMQBucket, 229875, 31    , 1.5   , 30    , 0.0   , 0.00  , 0.00  , 0.01  , 8


5552.09
50, RangeList with RMQBucket, 229875, 3     , 0.1   , 4337  , 1.1   , 0.97  , 1.01  , 1.47  , 3487
50, RangeList with RMQBucket, 229875, 5     , 0.1   , 6236  , 1.7   , 1.62  , 1.64  , 1.74  , 4240
50, RangeList with RMQBucket, 229875, 7     , 0.2   , 6581  , 1.6   , 1.57  , 1.63  , 1.65  , 3836
50, RangeList with RMQBucket, 229875, 9     , 0.2   , 6210  , 1.3   , 1.22  , 1.23  , 1.33  , 3157
50, RangeList with RMQBucket, 229875, 11    , 0.2   , 5697  , 1.2   , 1.12  , 1.16  , 1.20  , 2563
50, RangeList with RMQBucket, 229875, 13    , 0.3   , 4882  , 0.9   , 0.92  , 0.93  , 1.01  , 2030
50, RangeList with RMQBucket, 229875, 15    , 0.4   , 4054  , 0.7   , 0.72  , 0.73  , 0.79  , 1518
50, RangeList with RMQBucket, 229875, 17    , 0.4   , 3281  , 0.5   , 0.53  , 0.53  , 0.58  , 1134
50, RangeList with RMQBucket, 229875, 19    , 0.5   , 2588  , 0.4   , 0.41  , 0.41  , 0.45  , 855
50, RangeList with RMQBucket, 229875, 21    , 0.6   , 1986  , 0.3   , 0.30  , 0.30  , 0.32  , 635
50, RangeList with RMQBucket, 229875, 23    , 0.7   , 1336  , 0.2   , 0.22  , 0.22  , 0.23  , 433
50, RangeList with RMQBucket, 229875, 25    , 0.9   , 801   , 0.1   , 0.12  , 0.13  , 0.14  , 253
50, RangeList with RMQBucket, 229875, 27    , 1.1   , 514   , 0.1   , 0.08  , 0.08  , 0.09  , 140
50, RangeList with RMQBucket, 229875, 29    , 1.3   , 239   , 0.0   , 0.03  , 0.03  , 0.04  , 68
50, RangeList with RMQBucket, 229875, 31    , 1.5   , 79    , 0.0   , 0.01  , 0.01  , 0.02  , 17


SerieID, Heuristic, Serie, t,    d,    ans,  av_time, min,  med,  max,  ends  

2069.72
1, RangeList with RMQBucket, 229875, 5     , 0.1   , 2526  , 0.6   , 0.53  , 0.53  , 0.84  , 1426
1 , RangeList with RMQBucket, 229875, 9     , 0.1   , 4653  , 0.9   , 0.90  , 0.91  , 1.03  , 2059
1 , RangeList with RMQBucket, 229875, 13    , 0.1   , 6521  , 1.2   , 1.15  , 1.15  , 1.22  , 2390
1 , RangeList with RMQBucket, 229875, 17    , 0.1   , 7403  , 1.4   , 1.35  , 1.36  , 1.44  , 2384
1 , RangeList with RMQBucket, 229875, 21    , 0.2   , 7695  , 1.4   , 1.33  , 1.35  , 1.38  , 2187
1 , RangeList with RMQBucket, 229875, 25    , 0.2   , 7943  , 1.4   , 1.37  , 1.37  , 1.41  , 2106
1 , RangeList with RMQBucket, 229875, 29    , 0.2   , 7832  , 1.4   , 1.36  , 1.37  , 1.41  , 1922
1 , RangeList with RMQBucket, 229875, 33    , 0.2   , 7363  , 1.1   , 1.11  , 1.14  , 1.15  , 1651
1 , RangeList with RMQBucket, 229875, 37    , 0.2   , 6674  , 1.0   , 1.00  , 1.00  , 1.06  , 1334
1 , RangeList with RMQBucket, 229875, 41    , 0.3   , 6177  , 0.9   , 0.92  , 0.93  , 0.97  , 1187
1 , RangeList with RMQBucket, 229875, 45    , 0.3   , 5027  , 0.8   , 0.75  , 0.75  , 0.80  , 955
1 , RangeList with RMQBucket, 229875, 49    , 0.3   , 4234  , 0.6   , 0.61  , 0.62  , 0.65  , 807
1 , RangeList with RMQBucket, 229875, 53    , 0.3   , 3377  , 0.5   , 0.48  , 0.48  , 0.53  , 625
1 , RangeList with RMQBucket, 229875, 57    , 0.4   , 2862  , 0.4   , 0.40  , 0.41  , 0.42  , 510
1 , RangeList with RMQBucket, 229875, 61    , 0.4   , 2279  , 0.3   , 0.32  , 0.32  , 0.33  , 390


1498.25
2, RangeList with RMQBucket, 229875, 5     , 0.1   , 5716  , 1.2   , 1.10  , 1.11  , 1.46  , 3011
2 , RangeList with RMQBucket, 229875, 9     , 0.1   , 8627  , 1.7   , 1.67  , 1.69  , 1.75  , 3445
2 , RangeList with RMQBucket, 229875, 13    , 0.1   , 10844 , 2.0   , 1.97  , 2.01  , 2.05  , 3544
2 , RangeList with RMQBucket, 229875, 17    , 0.1   , 11555 , 2.1   , 2.04  , 2.09  , 2.22  , 3200
2 , RangeList with RMQBucket, 229875, 21    , 0.2   , 11853 , 2.1   , 2.07  , 2.09  , 2.13  , 2911
2 , RangeList with RMQBucket, 229875, 25    , 0.2   , 11838 , 2.1   , 2.05  , 2.06  , 2.09  , 2631
2 , RangeList with RMQBucket, 229875, 29    , 0.2   , 11938 , 1.8   , 1.80  , 1.82  , 1.88  , 2376
2 , RangeList with RMQBucket, 229875, 33    , 0.2   , 10932 , 1.7   , 1.67  , 1.69  , 1.72  , 2035
2 , RangeList with RMQBucket, 229875, 37    , 0.2   , 9700  , 1.5   , 1.44  , 1.50  , 1.52  , 1679
2 , RangeList with RMQBucket, 229875, 41    , 0.3   , 9122  , 1.4   , 1.34  , 1.36  , 1.38  , 1468
2 , RangeList with RMQBucket, 229875, 45    , 0.3   , 7761  , 1.1   , 1.04  , 1.05  , 1.10  , 1162
2 , RangeList with RMQBucket, 229875, 49    , 0.3   , 6713  , 0.9   , 0.92  , 0.92  , 0.99  , 964
2 , RangeList with RMQBucket, 229875, 53    , 0.3   , 5407  , 0.7   , 0.74  , 0.74  , 0.77  , 732
2 , RangeList with RMQBucket, 229875, 57    , 0.4   , 4677  , 0.6   , 0.63  , 0.63  , 0.66  , 581
2 , RangeList with RMQBucket, 229875, 61    , 0.4   , 3901  , 0.5   , 0.50  , 0.51  , 0.52  , 444


3984.10
3, RangeList with RMQBucket, 229875, 5     , 0.1   , 6811  , 1.8   , 1.68  , 1.70  , 2.02  , 4330
3 , RangeList with RMQBucket, 229875, 9     , 0.1   , 12233 , 2.9   , 2.84  , 2.85  , 2.88  , 6104
3 , RangeList with RMQBucket, 229875, 13    , 0.1   , 16473 , 3.9   , 3.86  , 3.87  , 3.90  , 6866
3 , RangeList with RMQBucket, 229875, 17    , 0.1   , 18434 , 4.1   , 4.08  , 4.11  , 4.13  , 6715
3 , RangeList with RMQBucket, 229875, 21    , 0.2   , 19171 , 4.1   , 4.12  , 4.14  , 4.18  , 6297
3 , RangeList with RMQBucket, 229875, 25    , 0.2   , 19922 , 3.6   , 3.59  , 3.61  , 3.67  , 6021
3 , RangeList with RMQBucket, 229875, 29    , 0.2   , 20005 , 3.7   , 3.73  , 3.75  , 3.77  , 5586
3 , RangeList with RMQBucket, 229875, 33    , 0.2   , 18993 , 3.5   , 3.46  , 3.50  , 3.58  , 4979
3 , RangeList with RMQBucket, 229875, 37    , 0.2   , 17506 , 3.3   , 3.21  , 3.24  , 3.35  , 4303
3 , RangeList with RMQBucket, 229875, 41    , 0.3   , 16833 , 2.9   , 2.84  , 2.89  , 2.94  , 3912
3 , RangeList with RMQBucket, 229875, 45    , 0.3   , 15004 , 2.6   , 2.53  , 2.57  , 2.62  , 3318
3 , RangeList with RMQBucket, 229875, 49    , 0.3   , 13796 , 2.3   , 2.29  , 2.35  , 2.38  , 2928
3 , RangeList with RMQBucket, 229875, 53    , 0.3   , 12267 , 2.1   , 2.03  , 2.06  , 2.10  , 2484
3 , RangeList with RMQBucket, 229875, 57    , 0.4   , 11135 , 1.8   , 1.77  , 1.80  , 1.84  , 2202
3 , RangeList with RMQBucket, 229875, 61    , 0.4   , 9484  , 1.5   , 1.51  , 1.52  , 1.57  , 1853


4644.92
4, RangeList with RMQBucket, 229875, 5     , 0.1   , 6133  , 1.6   , 1.52  , 1.57  , 1.98  , 4035
